,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
47,2023-11-30,189.8047487590806,182.9541270977996,194.50920254060406,189.8047487590806,189.8047487590806,-0.9233588977190336,-0.9233588977190336,-0.9233588977190336,-0.9233588977190336,-0.9233588977190336,-0.9233588977190336,0.0,0.0,0.0,188.88138986136158
48,2023-12-01,190.1061342279193,183.77440977203838,195.24215636182123,190.1061342279193,190.1061342279193,-0.5093569928300217,-0.5093569928300217,-0.5093569928300217,-0.5093569928300217,-0.5093569928300217,-0.5093569928300217,0.0,0.0,0.0,189.5967772350893
49,2023-12-04,190.92709769094617,184.57201369278096,196.0102603485105,190.92709769094617,190.92709769094617,-0.8164784817723922,-0.8164784817723922,-0.8164784817723922,-0.8164784817723922,-0.8164784817723922,-0.8164784817723922,0.0,0.0,0.0,190.1106192091738
50,2023-12-05,191.20075217862183,183.79415189143424,196.1532741609522,191.20075217862183,191.20075217862183,-0.9413880343380767,-0.9413880343380767,-0.9413880343380767,-0.9413880343380767,-0.9413880343380767,-0.9413880343380767,0.0,0.0,0.0,190.25936414428375
51,2023-12-06,191.47440666629745,184.51325887541094,196.41178558009977,191.47440666629745,191.47440666629745,-0.9670618611336421,-0.9670618611336421,-0.9670618611336421,-0.9670618611336421,-0.9670618611336421,-0.9670618611336421,0.0,0.0,0.0,190.50734480516383
52,2023-12-07,191.74806115397308,185.26729486242942,196.89827651980335,191.74806115397308,191.74806115397308,-0.9233588977210384,-0.9233588977210384,-0.9233588977210384,-0.9233588977210384,-0.9233588977210384,-0.9233588977210384,0.0,0.0,0.0,190.82470225625204
53,2023-12-08,192.0217156416487,185.52187585413324,197.02790436017156,192.0217156416487,192.0217156416487,-0.5093569928279862,-0.5093569928279862,-0.5093569928279862,-0.5093569928279862,-0.5093569928279862,-0.5093569928279862,0.0,0.0,0.0,191.51235864882074
54,2023-12-11,192.8426791046756,186.4565382575924,198.25762605128077,192.8426791046756,192.8426791046756,-0.8164784817728509,-0.8164784817728509,-0.8164784817728509,-0.8164784817728509,-0.8164784817728509,-0.8164784817728509,0.0,0.0,0.0,192.02620062290273
55,2023-12-12,193.11633359235122,186.09619539441374,198.07830208905122,193.11633359235122,193.11633359235122,-0.9413880343403281,-0.9413880343403281,-0.9413880343403281,-0.9413880343403281,-0.9413880343403281,-0.9413880343403281,0.0,0.0,0.0,192.1749455580109
56,2023-12-13,193.38998808002688,186.46277474780467,197.8879897819688,193.38998808002688,193.38998808002688,-0.9670618611335166,-0.9670618611335166,-0.9670618611335166,-0.9670618611335166,-0.9670618611335166,-0.9670618611335166,0.0,0.0,0.0,192.42292621889337
57,2023-12-14,193.25546241263532,186.41250599424856,198.1095806240865,193.25546241263532,193.25546241263532,-0.9233588977202989,-0.9233588977202989,-0.9233588977202989,-0.9233588977202989,-0.9233588977202989,-0.9233588977202989,0.0,0.0,0.0,192.33210351491502
58,2023-12-15,193.12093674524377,186.25626721453457,198.74247356524285,193.12093674524377,193.12093674524377,-0.5093569928279399,-0.5093569928279399,-0.5093569928279399,-0.5093569928279399,-0.5093569928279399,-0.5093569928279399,0.0,0.0,0.0,192.61157975241582
59,2023-12-18,192.71735974306907,186.01179670962938,197.9119330695174,192.71735974306907,192.71735974306907,-0.8164784817760846,-0.8164784817760846,-0.8164784817760846,-0.8164784817760846,-0.8164784817760846,-0.8164784817760846,0.0,0.0,0.0,191.900881261293
60,2023-12-19,192.5828340756775,185.56277011943945,197.97062162826472,192.5828340756775,192.5828340756775,-0.9413880343392985,-0.9413880343392985,-0.9413880343392985,-0.9413880343392985,-0.9413880343392985,-0.9413880343392985,0.0,0.0,0.0,191.6414460413382
61,2023-12-20,192.44830840828595,185.77787269621123,197.8703498637506,192.44830840828595,192.44830840828595,-0.967061861133874,-0.967061861133874,-0.967061861133874,-0.967061861133874,-0.967061861133874,-0.967061861133874,0.0,0.0,0.0,191.48124654715207
62,2023-12-21,192.3137827408944,185.42328755793662,197.27925419820406,192.3137827408944,192.3137827408944,-0.9233588977209316,-0.9233588977209316,-0.9233588977209316,-0.9233588977209316,-0.9233588977209316,-0.9233588977209316,0.0,0.0,0.0,191.39042384317347
63,2023-12-22,192.17925707350284,185.81308643596628,197.80818726274615,192.17925707350284,192.17925707350284,-0.5093569928278937,-0.5093569928278937,-0.5093569928278937,-0.5093569928278937,-0.5093569928278937,-0.5093569928278937,0.0,0.0,0.0,191.66990008067495
64,2023-12-26,191.64115440393658,184.96130936931775,196.8332727651908,191.64115440393658,191.64115440393658,-0.9413880343392729,-0.9413880343392729,-0.9413880343392729,-0.9413880343392729,-0.9413880343392729,-0.9413880343392729,0.0,0.0,0.0,190.6997663695973
65,2023-12-27,191.50643612259165,184.18303887137,196.27111729716168,191.50643612259165,191.50643612259165,-0.9670618611337485,-0.9670618611337485,-0.9670618611337485,-0.9670618611337485,-0.9670618611337485,-0.9670618611337485,0.0,0.0,0.0,190.5393742614579
66,2023-12-28,191.37171784124675,184.73502271776564,196.2873340353856,191.37171784124675,191.37171784124675,-0.9233588977198003,-0.9233588977198003,-0.9233588977198003,-0.9233588977198003,-0.9233588977198003,-0.9233588977198003,0.0,0.0,0.0,190.44835894352696
67,2023-12-29,191.23699955990182,184.53476709968476,196.72011526955208,191.23699955990182,191.23699955990182,-0.5093569928238688,-0.5093569928238688,-0.5093569928238688,-0.5093569928238688,-0.5093569928238688,-0.5093569928238688,0.0,0.0,0.0,190.72764256707794
68,2024-01-02,190.69812643452207,183.62184844389657,195.83325658492262,190.69812643452207,190.69812643452207,-0.9413880343410225,-0.9413880343410225,-0.9413880343410225,-0.9413880343410225,-0.9413880343410225,-0.9413880343410225,0.0,0.0,0.0,189.75673840018104
69,2024-01-03,190.5634081531771,183.66379267447135,195.4237989182272,190.5634081531771,190.5634081531771,-0.9670618611341057,-0.9670618611341057,-0.9670618611341057,-0.9670618611341057,-0.9670618611341057,-0.9670618611341057,0.0,0.0,0.0,189.596346292043
70,2024-01-04,190.42868987183218,183.7592207576349,195.13491588015208,190.42868987183218,190.42868987183218,-0.9233588977204328,-0.9233588977204328,-0.9233588977204328,-0.9233588977204328,-0.9233588977204328,-0.9233588977204328,0.0,0.0,0.0,189.50533097411176
71,2024-01-05,190.29397159048725,183.7671790222497,195.4537340813507,190.29397159048725,190.29397159048725,-0.5093569928285608,-0.5093569928285608,-0.5093569928285608,-0.5093569928285608,-0.5093569928285608,-0.5093569928285608,0.0,0.0,0.0,189.78461459765867
72,2024-01-08,189.88981674645242,183.11344632719144,194.77300230064137,189.88981674645242,189.88981674645242,-0.8164784817718073,-0.8164784817718073,-0.8164784817718073,-0.8164784817718073,-0.8164784817718073,-0.8164784817718073,0.0,0.0,0.0,189.07333826468061
73,2024-01-09,189.75509846187168,182.96666876881253,194.52457861663737,189.75509846187168,189.75509846187168,-0.9413880343404948,-0.9413880343404948,-0.9413880343404948,-0.9413880343404948,-0.9413880343404948,-0.9413880343404948,0.0,0.0,0.0,188.8137104275312
74,2024-01-10,189.62038017729094,182.8421992683776,193.98982436509567,189.62038017729094,189.62038017729094,-0.9670618611334975,-0.9670618611334975,-0.9670618611334975,-0.9670618611334975,-0.9670618611334975,-0.9670618611334975,0.0,0.0,0.0,188.65331831615745
75,2024-01-11,189.4856618927102,182.71982645190897,194.95237878417018,189.4856618927102,189.4856618927102,-0.9233588977196935,-0.9233588977196935,-0.9233588977196935,-0.9233588977196935,-0.9233588977196935,-0.9233588977196935,0.0,0.0,0.0,188.56230299499052
76,2024-01-12,189.35094360812946,182.88857301026624,194.5629866111929,189.35094360812946,189.35094360812946,-0.5093569928285147,-0.5093569928285147,-0.5093569928285147,-0.5093569928285147,-0.5093569928285147,-0.5093569928285147,0.0,0.0,0.0,188.84158661530094
77,2024-01-16,188.81207046980646,181.61048048495567,194.1609472480865,188.81207046980646,188.81207046980646,-0.9413880343399669,-0.9413880343399669,-0.9413880343399669,-0.9413880343399669,-0.9413880343399669,-0.9413880343399669,0.0,0.0,0.0,187.87068243546648
78,2024-01-17,188.67735218522574,181.72382417424373,194.0064766459303,188.67735218522574,188.67735218522574,-0.9670618611338551,-0.9670618611338551,-0.9670618611338551,-0.9670618611338551,-0.9670618611338551,-0.9670618611338551,0.0,0.0,0.0,187.7102903240919
79,2024-01-18,188.542633900645,180.90160543001886,193.26757213149583,188.542633900645,188.542633900645,-0.923358897720326,-0.923358897720326,-0.923358897720326,-0.923358897720326,-0.923358897720326,-0.923358897720326,0.0,0.0,0.0,187.61927500292467
80,2024-01-19,188.40791561606426,181.80748789662894,193.65537937206932,188.40791561606426,188.40791561606426,-0.5093569928284682,-0.5093569928284682,-0.5093569928284682,-0.5093569928284682,-0.5093569928284682,-0.5093569928284682,0.0,0.0,0.0,187.8985586232358
81,2024-01-22,188.00356595108715,180.85331341097512,193.25074404709915,188.00356595108715,188.00356595108715,-0.8164784817754996,-0.8164784817754996,-0.8164784817754996,-0.8164784817754996,-0.8164784817754996,-0.8164784817754996,0.0,0.0,0.0,187.18708746931165
82,2024-01-23,187.86878272942812,181.1454736148142,192.96207696718585,187.86878272942812,187.86878272942812,-0.941388034339941,-0.941388034339941,-0.941388034339941,-0.941388034339941,-0.941388034339941,-0.941388034339941,0.0,0.0,0.0,186.92739469508817
83,2024-01-24,187.73399950776908,180.72460711087336,192.5810479404007,187.73399950776908,187.73399950776908,-0.9670618611338152,-0.9670618611338152,-0.9670618611338152,-0.9670618611338152,-0.9670618611338152,-0.9670618611338152,0.0,0.0,0.0,186.76693764663526
84,2024-01-25,187.59921628611005,181.10970961449596,192.45977826671555,187.59921628611005,187.59921628611005,-0.9233588977195867,-0.9233588977195867,-0.9233588977195867,-0.9233588977195867,-0.9233588977195867,-0.9233588977195867,0.0,0.0,0.0,186.67585738839045
85,2024-01-26,187.46443306445101,181.26807003528975,193.30077048708407,187.46443306445101,187.46443306445101,-0.5093569928264327,-0.5093569928264327,-0.5093569928264327,-0.5093569928264327,-0.5093569928264327,-0.5093569928264327,0.0,0.0,0.0,186.95507607162457
86,2024-01-29,187.0600833994739,179.85743374222193,191.9068851783182,187.0600833994739,187.0600833994739,-0.8164784817689174,-0.8164784817689174,-0.8164784817689174,-0.8164784817689174,-0.8164784817689174,-0.8164784817689174,0.0,0.0,0.0,186.243604917705
87,2024-01-30,186.92530017781488,179.9386089303297,191.70539525803147,186.92530017781488,186.92530017781488,-0.9413880343399151,-0.9413880343399151,-0.9413880343399151,-0.9413880343399151,-0.9413880343399151,-0.9413880343399151,0.0,0.0,0.0,185.98391214347495
88,2024-01-31,186.79051695615584,180.08177121288605,191.3837345793483,186.79051695615584,186.79051695615584,-0.9670618611336895,-0.9670618611336895,-0.9670618611336895,-0.9670618611336895,-0.9670618611336895,-0.9670618611336895,0.0,0.0,0.0,185.82345509502215
